---,Holding,Windup,Release,Recovery,Combo,Riposte,Feint,Thwack,HitSuccess,Blocked,WorldHit,Damage,StaminaCost,PlayRate,DrawStrength,WorldHitStartPercentage,WorldHitStopPercentage,TurnLimitStrength,VerticalTurnLimitStrength,ReverseTurnLimitStrength,ThwackOnHit,HitSuccessOnHit,Direction,AltDirection,Cooldown,WeaponTipCheckReverse,WeaponTipCheckReverseAlt,WeaponTipCheckDisable,ComboFromBlocked
Weapon_Sledgehammer.Slash,"0.350000","0.200000","0.525000","0.900000","0.225000","-1.000000","-1.000000","1.100000","-1.000000","-1.000000","-1.000000","40.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Sledgehammer.SlashHeavy,"0.350000","0.450000","0.525000","1.050000","0.225000","-1.000000","-1.000000","1.300000","-1.000000","-1.000000","-1.000000","60.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Sledgehammer.Overhead,"0.350000","0.200000","0.450000","0.900000","0.225000","-1.000000","-1.000000","1.100000","-1.000000","-1.000000","-1.000000","50.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Sledgehammer.OverheadHeavy,"0.350000","0.450000","0.475000","1.050000","0.225000","-1.000000","-1.000000","1.300000","-1.000000","-1.000000","-1.000000","70.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Sledgehammer.Stab,"0.350000","0.200000","0.300000","0.900000","0.225000","-1.000000","-1.000000","1.100000","-1.000000","-1.000000","-1.000000","30.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Sledgehammer.StabHeavy,"0.350000","0.450000","0.350000","1.050000","0.225000","-1.000000","-1.000000","1.300000","-1.000000","-1.000000","-1.000000","45.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Sledgehammer.Jab,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","0.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","10.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Sledgehammer.Shove,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","10.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Sledgehammer.Special,"0.350000","0.950000","0.500000","1.100000","0.200000","1.050000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","70.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Sledgehammer.Throw,"0.400000","0.600000","0.450000","0.550000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","35.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Sledgehammer.SprintAttack,"-1.000000","-1.000000","0.400000","-1.000000","0.225000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","50.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Sledgehammer.SprintShove,"-1.000000","-1.000000","-1.000000","-1.000000","0.225000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Sledgehammer.SprintCharge,"-1.000000","-1.000000","-1.000000","-1.000000","0.200000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","40.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Sledgehammer.HorseSpecial,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","40.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","0","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1","-1","None","None","0.000000","-1","-1","-1","0.000000"
Weapon_Longsword_Argon.Slash,"0.350000","0.225000","0.475000","0.800000","0.150000","0.000000","-1.000000","0.900000","-1.000000","-1.000000","-1.000000","40.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","45.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon.SlashHeavy,"0.350000","0.475000","0.500000","0.950000","0.150000","-1.000000","-1.000000","0.950000","-1.000000","-1.000000","-1.000000","60.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","47.500000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon.Overhead,"0.350000","0.200000","0.450000","0.800000","0.150000","0.000000","-1.000000","0.900000","-1.000000","-1.000000","-1.000000","50.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","45.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon.OverheadHeavy,"0.350000","0.450000","0.450000","0.950000","0.150000","-1.000000","-1.000000","0.950000","-1.000000","-1.000000","-1.000000","70.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","47.500000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon.Stab,"0.350000","0.275000","0.400000","0.800000","0.200000","0.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","55.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","45.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon.StabHeavy,"0.350000","0.500000","0.400000","0.950000","0.200000","-1.000000","-1.000000","1.200000","-1.000000","-1.000000","-1.000000","65.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","47.500000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon.Jab,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","0.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","10.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon.Shove,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","10.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon.Special,"0.350000","0.850000","0.450000","1.200000","0.200000","0.950000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","80.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","1","1","-1","-1.000000"
Weapon_Longsword_Argon.Throw,"0.400000","0.550000","0.450000","0.550000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","50.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon.SprintAttack,"-1.000000","-1.000000","0.400000","-1.000000","0.200000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","80.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon.SprintShove,"-1.000000","-1.000000","-1.000000","-1.000000","0.200000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon.SprintCharge,"-1.000000","-1.000000","-1.000000","-1.000000","0.200000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","50.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon.HorseSpecial,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","40.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","0","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_EasterEgg,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1","-1","None","None","0.000000","-1","-1","-1","0.000000"
Weapon_Longsword_Argon_EasterEgg.Slash,"0.350000","0.225000","0.475000","0.800000","0.150000","0.000000","-1.000000","0.900000","-1.000000","-1.000000","-1.000000","40.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","45.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_EasterEgg.SlashHeavy,"0.350000","0.475000","0.500000","0.950000","0.150000","-1.000000","-1.000000","0.950000","-1.000000","-1.000000","-1.000000","60.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","47.500000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_EasterEgg.Overhead,"0.350000","0.200000","0.450000","0.800000","0.150000","0.000000","-1.000000","0.900000","-1.000000","-1.000000","-1.000000","50.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","45.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_EasterEgg.OverheadHeavy,"0.350000","0.450000","0.450000","0.950000","0.150000","-1.000000","-1.000000","0.950000","-1.000000","-1.000000","-1.000000","70.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","47.500000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_EasterEgg.Stab,"0.350000","0.275000","0.400000","0.800000","0.200000","0.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","55.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","45.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_EasterEgg.StabHeavy,"0.350000","0.500000","0.400000","0.950000","0.200000","-1.000000","-1.000000","1.200000","-1.000000","-1.000000","-1.000000","65.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","47.500000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_EasterEgg.Jab,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","0.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","10.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_EasterEgg.Shove,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","10.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_EasterEgg.Special,"0.350000","0.850000","0.450000","1.200000","0.200000","0.950000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","80.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","1","1","-1","-1.000000"
Weapon_Longsword_Argon_EasterEgg.Throw,"0.400000","0.550000","0.450000","0.550000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","50.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_EasterEgg.SprintAttack,"-1.000000","-1.000000","0.400000","-1.000000","0.200000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","80.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_EasterEgg.SprintShove,"-1.000000","-1.000000","-1.000000","-1.000000","0.200000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_EasterEgg.SprintCharge,"-1.000000","-1.000000","-1.000000","-1.000000","0.200000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","50.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_EasterEgg.HorseSpecial,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","40.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","0","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_Citadel,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1","-1","None","None","0.000000","-1","-1","-1","0.000000"
Weapon_Longsword_Argon_Citadel.Slash,"0.350000","0.225000","0.475000","0.800000","0.150000","0.000000","-1.000000","0.900000","-1.000000","-1.000000","-1.000000","40.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","45.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_Citadel.SlashHeavy,"0.350000","0.475000","0.500000","0.950000","0.150000","-1.000000","-1.000000","0.950000","-1.000000","-1.000000","-1.000000","60.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","47.500000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_Citadel.Overhead,"0.350000","0.200000","0.450000","0.800000","0.150000","0.000000","-1.000000","0.900000","-1.000000","-1.000000","-1.000000","50.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","45.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_Citadel.OverheadHeavy,"0.350000","0.450000","0.450000","0.950000","0.150000","-1.000000","-1.000000","0.950000","-1.000000","-1.000000","-1.000000","70.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","47.500000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_Citadel.Stab,"0.350000","0.275000","0.400000","0.800000","0.200000","0.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","55.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","45.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_Citadel.StabHeavy,"0.350000","0.500000","0.400000","0.950000","0.200000","-1.000000","-1.000000","1.200000","-1.000000","-1.000000","-1.000000","65.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","47.500000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_Citadel.Jab,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","0.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","10.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_Citadel.Shove,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","10.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_Citadel.Special,"0.350000","0.850000","0.450000","1.200000","0.200000","0.950000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","80.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","1","1","-1","-1.000000"
Weapon_Longsword_Argon_Citadel.Throw,"0.400000","0.550000","0.450000","0.550000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","50.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_Citadel.SprintAttack,"-1.000000","-1.000000","0.400000","-1.000000","0.200000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","80.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_Longsword_Argon_Citadel.SprintShove,"-1.000000","-1.000000","-1.000000","-1.000000","0.200000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
